unweighted_abruptness,weighted_abruptness,branchiness_mean,branchiness_variance,repeteadness_mean,repeteadness_variance,melodic_mean,melodic_variance,pitch_in_piece,pitch_in_rules,pitch_between_rules,label
9,9,2.666666667,1.055555556,4.75,1.661625709,1.333333333,0.222222222,28,2.583333333,7.578947368,Folk
12,12,3.375,2.942708333,9,7.176622151,1.875,0.442708333,31,4.895833333,8.4,Folk
2,1,3.261538462,2.070059172,12,11.94407161,2.015384615,0.784378698,34,3,4.895522388,Folk
1,4,3.152542373,1.925883367,8,5.223223847,2.254237288,1.206549842,27,3.101694915,5.076923077,Folk
2,3,3.714285714,2.204081633,5.4,2.172712673,1.510204082,0.249895877,34,2.979591837,8.285714286,Folk
2,2,4.036697248,3.356451477,4,1.388479688,1.788990826,0.20318155,29,6.036697248,9,Folk
12,12,3.545454545,1.884297521,5,1.635674931,1.681818182,0.30785124,13,3.454545455,6.2,Folk
2,2,3.15,2.0275,10,9.07771006,2.15,1.9775,27,2.025,4.142857143,Folk
5,5,2.666666667,0.555555556,10,7.949930556,1.944444444,0.941358025,15,3.5,6.157894737,Folk
1,2,3.294117647,1.266435986,4,1.270144628,1.823529412,0.380622837,8,3.411764706,5.9375,Folk
4,2,3.055555556,1.274691358,11,10.85939971,1.611111111,0.293209877,27,2.527777778,5.121212121,Folk
1,4,3.27027027,1.548575603,32.49206349,72.11374115,2.391891892,1.292366691,21,3.013513514,4.948051948,Folk
12,12,2.533333333,0.515555556,7.6125,4.944576669,1.933333333,1.528888889,17,3.8,7.454545455,Folk
3,6,3.333333333,1.994152047,21,38.73085753,2.421052632,1.191135734,22,3.5,4.941666667,Folk
3,3,3,0.857142857,8,4.838375322,2.166666667,1.757936508,34,4.428571429,6.204545455,Folk
6,9,3.869281046,3.185526934,10.8,9.690745637,2.026143791,0.456832842,35,4.431372549,7.506666667,Folk
4,4,3.894736842,2.831024931,2.55,0.45,1.315789474,0.216066482,20,0.736842105,4.333333333,Folk
2,12,3.489361702,2.377546401,11,9.73752134,1.723404255,0.327750113,18,3.489361702,6.375,Folk
5,5,2.5,0.75,4.997058824,2.213253167,1.25,0.1875,17,1.25,7.285714286,Folk
7,7,3,1.111111111,7,3.789752066,1.777777778,0.617283951,24,4.388888889,8,Folk
3,2,3.684210526,3.268698061,3,0.685950413,1.578947368,0.349030471,15,2.368421053,6.666666667,Folk
8,8,2.565217391,0.897920605,11.65,11.65521769,2.673913043,2.915406427,34,5.652173913,8.047619048,Folk
5,5,3.076923077,1.301775148,3,0.515881812,1.307692308,0.366863905,17,1.230769231,4.888888889,Folk
7,1,3.272727273,1.834710744,4,1.128205128,1.681818182,0.489669421,15,2.636363636,5,Folk
5,4,3.846153846,1.937869822,10.05571429,8.515585686,2,0.538461538,16,3.461538462,5.218181818,Folk
7,9,3.541666667,2.456597222,18,29.63881493,2.260416667,1.130099826,26,7.104166667,9.090909091,Folk
3,10,3.409090909,2.01446281,8,5.657541381,2.045454545,0.54338843,24,4.272727273,6.534653465,Folk
5,5,3.095238095,1.371882086,7,3.683114531,1.595238095,0.383786848,30,1.833333333,4.176470588,Folk
7,7,2,0.5,1.9,0.222222222,1,0,7,0,4.5,Folk
9,9,3.391304348,2.586011342,6.25,3.131578947,1.739130435,0.540642722,19,3.260869565,7.263157895,Folk
9,1,3.794871795,2.727153189,7,3.986404653,2.111111111,0.423551757,21,4.273504274,5.816,Folk
3,7,3.2,1.032727273,7.909090909,4.741990319,1.854545455,0.415206612,22,4.109090909,7.048387097,Folk
8,4,4.029850746,5.073735799,12,10.83618867,1.776119403,0.382713299,29,3.970149254,7.564516129,Folk
1,1,2.972972973,1.864134405,11.85714286,10.53152558,2.135135135,1.089846603,17,2.378378378,4.523809524,Folk
4,7,3.6,1.373333333,6,2.758604033,1.9,0.49,13,2.666666667,4.96,Folk
4,3,3.444444444,1.728395062,5,2.166287454,1.666666667,0.333333333,24,1.981481481,4.291666667,Folk
1,2,3.666666667,3.04040404,13,13.43176815,1.681818182,0.247245179,34,2.651515152,4.646153846,Folk
7,12,4.4,7.220645161,9,7.515278636,1.948387097,0.42314256,42,4.838709677,8.346774194,Folk
22,19,3.408450704,1.706407459,10,8.671211837,1.704225352,0.292799048,43,7.647887324,14.56756757,Folk
4,4,2,1,4,1.424087525,2.333333333,2.888888889,17,3,6.454545455,Folk
2,14,3.518518519,2.027434842,10.15,9.37514599,1.888888889,0.432098765,24,5.074074074,8.31372549,Folk
12,2,3.343283582,1.897081755,6.9375,4.077308692,2.089552239,1.036756516,28,5.119402985,7.461538462,Folk
3,1,2.965517241,1.067776457,6.8,3.589461097,1.965517241,0.72294887,10,1.689655172,2.833333333,Folk
2,16,3.365853659,1.597858418,6,3.318381558,1.87804878,0.643664485,25,4.170731707,8.512820513,Folk
8,9,3.142857143,1.608163265,5,2.029597512,1.885714286,1.30122449,27,2.342857143,5.096774194,Folk
5,5,3.294117647,1.148788927,13,14.85863692,2.029411765,0.734429066,21,5.588235294,8.71875,Folk
8,2,3.5625,1.90234375,12,11.36293926,1.859375,0.464599609,29,2.609375,5.220338983,Folk
2,2,3.20754717,1.560697757,7,3.878316032,1.716981132,0.391598434,34,2.679245283,5.784313725,Folk
1,2,3.254901961,2.189926951,20,33.64439561,2.019607843,0.92118416,20,4.235294118,6.462962963,Folk
2,5,3.515151515,1.886134068,12,11.90770158,1.696969697,0.33241506,17,2.03030303,4.171428571,Folk
9,9,3.083333333,3.409722222,10,7.698416706,1.916666667,0.659722222,17,5.166666667,8.407407407,Folk
17,2,3.3125,1.65234375,8,4.642569285,1.5,0.25,29,2.125,6.821428571,Folk
8,2,2.962962963,1.813443073,5.944444444,2.784684028,1.555555556,0.395061728,24,2.185185185,4.52173913,Folk
2,3,2.8125,0.77734375,7.8,4.639777778,2,2.25,24,1.71875,5.066666667,Folk
3,3,3.431818182,1.949896694,14.5,17.42823588,2.102272727,0.637267562,29,3.693181818,5.614583333,Folk
5,1,3.888888889,3.154320988,10,8.556488468,1.805555556,0.378858025,17,3.75,6.303030303,Folk
2,2,3.236363636,1.489586777,8.780357143,5.915270454,1.781818182,0.388760331,24,2.636363636,4.684210526,Folk
2,2,2.363636364,0.776859504,7.75,4.948347413,1.363636364,0.41322314,22,0.636363636,5.8,Folk
5,5,3.24137931,1.769322235,9,6.6275,1.620689655,0.373365042,17,2.862068966,5.925925926,Folk
36,36,3.826086957,3.969754253,6.1,3.015114472,2.391304348,1.629489603,42,25.30434783,34.14285714,Folk
2,5,2.666666667,0.666666667,6,3,2,1.111111111,7,1.888888889,4.571428571,Folk
13,13,3.534883721,3.969713359,9,6.158625974,1.651162791,0.320173067,21,2.674418605,5.5,Folk
3,2,3.111111111,1.265432099,11.7,11.15560822,1.972222222,0.69367284,32,3.513888889,5.695121951,Folk
4,2,3.558823529,2.393598616,9,6.154324346,1.75,0.422794118,34,2.764705882,5.545454545,Folk
2,7,3.268292683,1.757287329,12.37777778,11.80221511,1.902439024,0.478286734,16,3.170731707,5.244444444,Folk
23,10,3.405405405,3.214024836,4.45,1.518325617,1.513513514,0.249817385,26,5.108108108,11.57142857,Folk
10,10,3.333333333,2,20.88235294,39.63983952,1.736111111,0.333140432,38,6.930555556,11.37349398,Folk
3,6,3.095238095,1.657596372,6,2.948631605,1.857142857,0.646258503,31,4.404761905,8.371428571,Folk
7,1,3,1.8,9.666666667,7.668395062,1.65,0.4275,21,3.15,7.684210526,Folk
5,11,3.295454545,1.708161157,11,10.03816282,1.977272727,0.522210744,29,6.204545455,7.90625,Folk
12,4,3.333333333,1.388888889,3.2,0.76816609,1.583333333,0.409722222,12,1.25,3.375,Folk
1,12,3,0.9,4,1.161431702,1.55,0.6475,19,1.7,4.733333333,Folk
1,4,3.428571429,2.149659864,10.875,10.09977623,1.738095238,0.574263039,29,3.214285714,6.648648649,Folk
2,2,2.692307692,1.059171598,10,7.333821634,1.423076923,0.321005917,28,1.346153846,4.24,Folk
7,1,3.466666667,2.248888889,10,7.996742353,1.8,0.382222222,22,2.666666667,5.042553191,Folk
11,11,2.871794872,1.393819855,10,8.368966799,3.076923077,4.071005917,22,6.794871795,9.648648649,Folk
5,2,3.617021277,3.044816659,6.818181818,3.675024887,2.085106383,0.631054776,17,3.234042553,5.568181818,Folk
7,2,3.013333333,1.986488889,13,14.47155064,1.986666667,1.133155556,34,3.76,6.679012346,Folk
3,2,3.863636364,3.07231405,6,3.028814526,2.045454545,0.497933884,12,2.568181818,4.512195122,Folk
8,24,3.034482759,1.343638526,4,1.092831061,2.103448276,1.472057075,45,3.103448276,8.315789474,Folk
9,5,3,1.285714286,9.8125,7.928431261,2.071428571,1.494897959,12,3.857142857,7.133333333,Folk
1,1,3.545454545,1.520661157,5.2,2.290997981,1.977272727,0.567665289,17,3.363636364,5.363636364,Folk
5,10,3.217391304,1.822306238,14,15.84723036,2.065217391,0.713137996,15,2.934782609,4.934782609,Folk
1,4,2.972972973,1.864134405,10,8.43046895,2.675675676,3.246165084,17,4.72972973,6.459459459,Folk
2,2,2.8,0.76,1.85,0.1875,1.1,0.09,12,0.3,1.666666667,Folk
2,5,3.2,1.893333333,7,4.163865805,2,0.8,7,2.466666667,4.333333333,Folk
12,12,3,1.933333333,6,3.147896196,1.733333333,0.462222222,19,3.8,7.380952381,Folk
2,2,3.333333333,3.388888889,3.4,0.946745562,1.25,0.1875,10,0.416666667,1.857142857,Folk
4,2,3.032258065,1.579604579,10.9,9.28350603,1.612903226,0.495317378,29,1.967741935,4.12,Folk
3,3,2.979591837,2.183256976,27.88888889,60.40035702,2.183673469,2.190753853,21,3.06122449,6.309090909,Folk
1,5,3.8,3.626666667,7.04,4.084417767,1.7,0.543333333,17,1.7,3.304347826,Folk
12,7,3.71875,2.764648438,9.5,7.584288831,1.78125,0.420898438,34,3.359375,6.35483871,Folk
2,7,3.815789474,4.176592798,26.55333333,60.88648423,2.296052632,0.642615997,27,3.743421053,5.690322581,Folk
9,9,2.971428571,1.399183673,10,7.748540773,1.714285714,0.432653061,25,4.428571429,8.542857143,Folk
8,3,3.466666667,2.982222222,5.65,2.395112457,1.833333333,0.605555556,31,2.3,5.136363636,Folk
7,12,3.86407767,4.039777547,15,18.40759034,2.233009709,0.644735602,24,3.990291262,5.989690722,Folk
12,3,4.018181818,5.126942149,10,7.224705013,1.8,0.269090909,41,4.890909091,7.08411215,Folk
1,1,3.290322581,1.915712799,9,6.429038192,1.629032258,0.394640999,41,2.629032258,5.625,Folk
4,8,3.285714286,2.132653061,4.2,1.576702758,1.857142857,1.12244898,23,6.428571429,10.91304348,Folk
7,7,3,2.263157895,9.51,7.435151695,1.815789474,0.57132964,33,4.105263158,7.861111111,Folk
4,5,3.815384615,3.288994083,10,7.417548868,1.8,0.313846154,29,3.430769231,6.029411765,Folk
9,9,3.219512195,1.634741225,11,10.30525085,1.804878049,0.449732302,21,3.87804878,6.697674419,Folk
1,1,3.2,2.26,7,3.899379109,1.55,0.3475,14,2.9,6.266666667,Folk
2,2,3.351351351,3.146822498,17.91304348,26.97453413,2.513513514,1.303871439,18,3.202702703,4.602564103,Folk
13,21,2.727272727,1.743801653,3,0.608935795,1.681818182,0.671487603,21,5.636363636,11.85714286,Folk
7,9,3.096774194,2.539021852,9,5.708997847,1.612903226,0.430801249,23,4.161290323,9.137931034,Folk
9,9,3.0625,1.62109375,6.16,3.201640982,2.15625,1.444335938,26,4.25,6.75,Folk
5,12,3.1875,2.40234375,9,7.797153895,1.8125,0.46484375,17,3.6875,6.40625,Folk
2,3,2.857142857,1.265306122,1.85,0.1875,1,0,8,0,1.333333333,Folk
7,4,4.076923077,3.917159763,5,1.755907198,1.538461538,0.24852071,20,3.807692308,8.375,Folk
15,15,2.941176471,1.467128028,8,5.891811513,2.558823529,2.599480969,24,6.941176471,12.06896552,Folk
16,3,3.470588235,2.425605536,6,3.104399093,1.705882353,0.384083045,22,4.176470588,6.888888889,Folk
7,7,1.333333333,0.222222222,1,0,1,0,7,0,6,Folk
1,2,3.463414634,1.321832243,8,4.532412564,2.292682927,0.646044021,19,3.317073171,4.948717949,Folk
12,22,3.14893617,2.296966953,10.45,10.06963433,1.659574468,0.564961521,34,2.85106383,6.888888889,Folk
10,4,3.254237288,1.342143062,13,15.0451413,1.915254237,0.348750359,21,3.898305085,6.375,Folk
2,2,2.5,0.25,1.9,0.222222222,1,0,7,0,4.5,Folk
3,5,3.083333333,1.618055556,9.777777778,7.473533525,2.125,1.317708333,29,4.770833333,6.833333333,Folk
3,3,3,0.714285714,7,4.078742238,1.571428571,0.244897959,9,1.285714286,3.071428571,Folk
7,7,3.066666667,0.728888889,10.6,8.921103395,1.666666667,0.288888889,12,2.533333333,4.852941176,Folk
7,7,3.224489796,1.153685964,9,6.734855759,2.285714286,2.204081633,24,5.836734694,9.040816327,Folk
5,5,3.611111111,1.848765432,8.529411765,5.696307841,2.055555556,0.608024691,14,5.194444444,7.40625,Folk
4,4,3.594936709,2.443518667,9,6.170063555,1.860759494,0.499599423,31,3.151898734,5.6,Folk
1,1,2.769230769,1.25443787,3.8,0.916440816,1.230769231,0.177514793,25,0.692307692,3.181818182,Folk
1,1,2.833333333,1.055555556,7,3.849506173,1.625,0.567708333,31,4.041666667,8.869565217,Folk
2,3,3.428571429,2.702040816,9.747368421,7.662221605,2.342857143,2.339591837,22,4.114285714,6.381578947,Folk
3,3,3.15,0.9775,8,5.415768252,1.6,0.29,36,2.55,6.054054054,Folk
7,7,2.5,0.416666667,6.1,3.080149382,1.5,0.25,14,3.333333333,7.461538462,Folk
8,6,3,1.2,1.7,0.12244898,1.1,0.09,13,1.1,5.166666667,Folk
4,4,2.974358974,0.845496384,18,27.63983094,1.923076923,0.481262327,13,2.435897436,4.113636364,Folk
5,9,3.166666667,0.805555556,3.75,0.883136095,1.75,0.520833333,9,3.25,6.1,Folk
5,5,3.290322581,2.141519251,5,2.181001453,1.838709677,0.715920916,20,3.709677419,5.892857143,Folk
5,4,3.548387097,1.602497399,5.6,2.271984882,1.709677419,0.464099896,18,2.516129032,5.214285714,Folk
9,9,2.916666667,0.493055556,8,5.124920281,1.833333333,0.472222222,14,3.375,6.652173913,Folk
10,8,3.636363636,4.32231405,4.533068783,1.498431369,1.636363636,0.41322314,22,4.090909091,10.375,Folk
9,5,3.272727273,1.198347107,7,4.874891493,1.545454545,0.338842975,14,2.818181818,6,Folk
2,2,3.305555556,1.68441358,18,28.26767403,2.194444444,0.712191358,22,4.625,6.670588235,Folk
12,10,3.073170732,1.726353361,12,12.65517972,1.87804878,0.497323022,24,5.365853659,8.071428571,Folk
5,5,3.257142857,2.591020408,11,9.358544,1.828571429,0.827755102,29,1.828571429,4.323529412,Folk
2,3,3.32,1.3776,16,21.19205651,1.8,0.4,24,3.94,7.425925926,Folk
2,2,3.72,3.1216,7,4.065081239,1.72,0.3216,20,2.94,5.84,Folk
2,1,3.777777778,3.135802469,4.32,1.528543966,1.814814815,0.595336077,16,2.111111111,5.210526316,Folk
7,6,3.225225225,1.489814138,34,111.0933888,2.279279279,0.68776885,24,4,5.778625954,Folk
8,5,3.027027027,1.701972243,19,26.55219227,2.297297297,1.127830533,12,3.702702703,5.5,Folk
10,10,2.842105263,0.975069252,9,6.33241506,1.684210526,0.637119114,17,3,6.111111111,Folk
2,2,2.756756757,0.940832725,7.1,4.472738259,1.513513514,0.357925493,41,3.864864865,10.34285714,Folk
8,4,3.363636364,2.231404959,13,14.75816616,2.060606061,0.723599633,20,3.242424242,4.803030303,Folk
7,8,3.142857143,1.455782313,8,5.766204986,1.761904762,0.752834467,13,3.476190476,5.894736842,Folk
5,5,3.466666667,1.848888889,18.4,32.71720315,1.75,0.320833333,37,3.883333333,6.830508475,Folk
4,2,4.255319149,7.679492983,6,2.659090909,1.659574468,0.224535989,19,1.872340426,3.766666667,Folk
12,5,3.428571429,1.852040816,13,14.71333459,1.732142857,0.374681122,22,3.857142857,7.358490566,Folk
7,3,3.294117647,1.031141869,2.45,0.409722222,1.294117647,0.207612457,17,1,6,Folk
4,4,2.333333333,0.888888889,1.965,0.225569059,1.166666667,0.138888889,13,1.166666667,6.4,Folk
2,2,3.103448276,1.472057075,10,7.813929583,2.103448276,0.782401902,16,3.586206897,5.392857143,Folk
3,5,3.304347826,1.603024575,5.05,2.22359375,2.086956522,1.035916824,10,2.434782609,4.590909091,Folk
2,2,3.294117647,1.933102653,7.75,4.7058693,1.862745098,0.432141484,26,4.274509804,7.729166667,Folk
4,2,3.369863014,2.096078063,15,19.76919229,1.780821918,0.362919872,27,2.904109589,5.189873418,Folk
8,8,2.933333333,1.928888889,3,0.826388889,1.666666667,0.488888889,10,2.666666667,5.8,Folk
9,1,3.882352941,3.98615917,7,3.77345187,1.806722689,0.239954805,43,5.949579832,10.25210084,Folk
12,14,3.24,1.5024,14,16.61120227,2.12,0.6256,19,5.02,7.5,Folk
2,2,2.894736842,1.304709141,13.75,15.73801235,1.842105263,0.869806094,29,2.552631579,5.090909091,Folk
2,8,2.923076923,1.917159763,7,4.014887096,1.743589744,0.600920447,31,2.615384615,5.243243243,Folk
1,8,3.037037037,1.665294925,10,7.736649306,1.777777778,0.469135802,14,3.037037037,5.666666667,Folk
5,5,3.773584906,2.250622998,5.05,2.291102948,1.811320755,0.266286935,23,4.603773585,7.244897959,Folk
5,5,2.695652174,1.38563327,11.77777778,11.53041223,1.717391304,0.507088847,34,3.5,7.046511628,Folk
1,4,3.043478261,0.737240076,7,3.898925383,1.565217391,0.332703214,17,2.043478261,4.15,Folk
7,7,2.952380952,1.378684807,4.95,1.725623583,1.904761905,1.038548753,19,4.095238095,7.117647059,Folk
10,7,3.260869565,2.323251418,10,7.762627684,1.630434783,0.276465028,27,3.826086957,6.577777778,Folk
7,4,3.260869565,1.236294896,10,7.480962381,2.152173913,0.998582231,17,4.369565217,6.29787234,Folk
1,17,3.739130435,3.584120983,6.25,3.331278222,2.043478261,0.621298047,28,5.449275362,9.245901639,Folk
1,9,3.432432432,2.488677867,10,7.644560664,2.243243243,0.859751644,22,3.945945946,5.766233766,Folk
4,4,4.35483871,5.422476587,7,3.529085502,1.806451613,0.414151925,24,2.983870968,6.522727273,Folk
6,6,3.414634146,1.315883403,17,23.19670646,2.024390244,1.194527067,23,4.365853659,8.19047619,Folk
13,2,3.472222222,2.027006173,7.233333333,4.351142883,1.861111111,0.480709877,40,6.625,11.13924051,Folk
11,9,3.428571429,2.073469388,10,9.363555556,2.1,0.547142857,20,4.228571429,6.820895522,Folk
7,7,3.409090909,2.787190083,13,13.62774495,1.75,0.369318182,24,5.954545455,10.63043478,Folk
1,1,2.72,0.6016,10,8.917326775,1.68,0.3776,17,2.28,4.392857143,Folk
5,12,3.24137931,1.700356718,13.83333333,14.765274,2.448275862,2.454221165,12,4.724137931,6.5,Folk
5,5,2.823529412,0.851211073,10,8.242614746,1.764705882,0.415224913,19,3.764705882,6.948717949,Folk
12,4,3.260273973,1.97335335,16,26.72753072,2.232876712,1.986864327,33,3.95890411,6.753424658,Folk
5,3,3.024390244,1.389649018,14.80392157,17.64544867,2.195121951,1.083878644,17,2.609756098,4.244444444,Folk
6,6,2.4,0.54,10.98809524,10.3313737,2.1,1.89,15,1.6,3.5,Folk
3,2,2.947368421,1.313019391,15,18.94057534,2.368421053,1.811634349,43,6.421052632,8.225,Folk
5,5,3,1.75,4,1.3476,1.625,0.484375,19,3.041666667,6.277777778,Folk
16,16,2.857142857,1.408163265,6,2.86373365,1.357142857,0.229591837,19,2,9.076923077,Folk
1,3,3.6,3.04,17,25.20213765,1.725,0.299375,22,3.125,6.023255814,Folk
8,3,3.454545455,1.611570248,8.833333333,5.672950676,1.681818182,0.398760331,15,2.181818182,5.090909091,Folk
12,7,3,1.058823529,11,10.60762089,1.735294118,0.606401384,26,4.088235294,8.4375,Folk
2,3,3.173913043,2.404536862,13.77777778,15.5769861,1.847826087,0.607277883,22,4.065217391,6.02173913,Folk
3,5,3.2,1.61,10,7.435402561,2.1,0.59,13,3.1,5.25,Folk
4,4,3.076923077,0.686390533,4.982352941,1.85048269,1.461538462,0.24852071,13,3,6.642857143,Folk
1,11,3.414634146,1.852468769,5.04,2.217176601,1.87804878,0.448542534,19,5.56097561,8.105263158,Folk
1,2,3.173913043,1.361058601,21.12941176,34.55674173,1.782608696,0.517958412,25,1.826086957,3.708333333,Folk
5,4,3,1.526315789,13,13.16829197,1.973684211,0.551939058,17,2.5,4.05,Folk
5,2,3.096774194,1.184183143,5,2.265743945,1.677419355,0.605619147,22,2.419354839,5.384615385,Folk
7,7,1.333333333,0.222222222,1,0,1,0,7,0,6,Folk
5,5,2,0,2.7,0.552933673,1,0,17,0,6.75,Folk
10,6,3.272727273,2.622589532,13,14.7814622,1.636363636,0.473829201,25,2.636363636,5.75862069,Folk
2,2,2.285714286,0.489795918,2.45,0.414710884,1.142857143,0.12244898,39,1.571428571,11.16666667,Folk
2,4,3.2,2.16,5.941176471,2.733558276,1.65,0.4275,19,3.65,7.625,Folk
5,5,3.454545455,1.82369146,5,2.17365917,1.878787879,0.591368228,12,1.848484848,3.96,Folk
5,9,3.422222222,1.577283951,5.55,2.449956527,1.711111111,0.294320988,22,3.177777778,6.390243902,Folk
3,3,3.06122449,1.649312786,5,1.636980961,2.163265306,1.361099542,27,2.693877551,5.325581395,Folk
2,2,3.710526316,2.968836565,7,3.829362935,1.960526316,0.511599723,31,3.934210526,6.028571429,Folk
3,1,3.505154639,2.167499203,12.83333333,14.76554823,1.979381443,0.432564566,31,4.546391753,6.702970297,Folk
10,1,3.148148148,1.385459534,11,10.79757836,1.962962963,0.554183813,26,4.425925926,6.781818182,Folk
4,4,3.04,1.5584,7.15,4.592942659,1.72,0.3616,17,4.2,7.12,Folk
2,2,1.333333333,0.222222222,1,0,1,0,7,0,3.5,Folk
1,4,3.411764706,2.418685121,11,10.05390623,1.588235294,0.301038062,24,2.264705882,5.060606061,Folk
14,1,3.565217391,2.767485822,3.1,0.75900277,1.304347826,0.211720227,29,4.47826087,13,Folk
5,5,3.058823529,1.525951557,9,7.222640723,1.617647059,0.353806228,28,3.764705882,8.638888889,Folk
2,7,3.166666667,1.138888889,7,4.340737218,1.75,0.4375,14,2.166666667,4.64,Folk
10,10,2.820512821,1.224194609,11,10.50089513,2,1.128205128,26,3.897435897,7.1,Folk
12,12,3.4,2.106666667,10,9.281859932,1.966666667,0.765555556,19,4.9,7.857142857,Folk
7,1,3.657894737,2.409279778,12,12.05029776,1.960526316,0.406336565,27,3.723684211,6.394736842,Folk
9,2,3.493975904,3.045144433,22,43.37636148,2.373493976,0.884598636,17,4.927710843,7.078651685,Folk
4,4,3.2,1.76,6.988188976,3.697135121,1.8,0.626666667,24,3.9,6.88,Folk
5,12,3.573033708,2.536800909,12,12.29266998,1.865168539,0.318899129,27,3.539325843,5.762376238,Folk
17,12,3.411764706,1.918685121,22.84,43.7797459,1.794117647,0.310553633,24,6.294117647,9.938271605,Folk
7,5,2.916666667,1.659722222,6.166666667,3.368657722,1.75,0.4375,24,4.166666667,8.04,Folk
2,2,2.444444444,0.691358025,5.756756757,2.589674871,1.388888889,0.237654321,24,1.611111111,5.266666667,Folk
1,1,3.50877193,3.337642351,7,4.041883468,1.947368421,0.85687904,32,2.684210526,5.708333333,Folk
12,5,3.333333333,0.888888889,7.9,4.338739303,1.777777778,0.395061728,17,5.111111111,9.210526316,Folk
2,3,3.189189189,1.42366691,11.8,10.4355365,1.743243243,0.380021914,41,3.986486486,7.810126582,Folk
10,2,3.882352941,3.303806228,7.585434174,4.604652581,1.823529412,0.357093426,35,3.917647059,7.795180723,Folk
14,4,3.62962963,2.109739369,6,2.87338843,1.814814815,0.323731139,30,3.641975309,6.266666667,Folk
10,1,3.549295775,2.360245983,9,7.439846249,1.85915493,0.459035906,41,3.169014085,5.75,Folk
2,2,3.163636364,1.736859504,9,7.148845633,2.018181818,0.708760331,31,3.545454545,5.678571429,Folk
5,10,3.106382979,1.244001811,14,17.04943904,1.765957447,0.434585785,20,3.382978723,6.549019608,Folk
1,2,3.052631579,1.207756233,5,2.015432099,1.526315789,0.775623269,25,2.421052632,7.230769231,Folk
2,5,2.933333333,2.128888889,11,9.970515709,1.5,0.316666667,21,2.6,5.575757576,Folk
5,10,3.915789474,3.192908587,7,4.213762213,2.063157895,0.480221607,24,3.105263158,5,Folk
9,9,3.212121212,0.894398531,9,7.075703293,2.060606061,0.42056933,12,4.303030303,6.275,Folk
7,7,3,1.75,6,2.91349481,1.75,0.8125,17,3,6.545454545,Folk
5,5,3.454545455,2.672176309,7.8,4.682624,1.939393939,0.541781451,12,5.424242424,7.896551724,Folk
16,16,2.285714286,0.775510204,2.7,0.530612245,1.857142857,1.265306122,22,0.428571429,6,Folk
3,4,3.578947368,2.243767313,12,14.06127307,1.763157895,0.391274238,19,3.631578947,6.472222222,Folk
5,5,2.777777778,1.172839506,5,1.831260141,1.555555556,0.469135802,19,2.055555556,5.692307692,Folk
12,7,3.25,1.770833333,6,2.899379109,2.041666667,0.706597222,15,5.333333333,8.47826087,Folk
1,1,2.857142857,0.408163265,2,0.222222222,1.428571429,0.244897959,9,1.428571429,4.75,Folk
2,4,3.458333333,2.664930556,8.651515152,5.421883043,1.916666667,0.701388889,22,4.604166667,6.730769231,Folk
2,2,3.3,1.51,4.857142857,1.639421047,1.85,0.5275,9,1.8,3.166666667,Folk
5,3,3.090909091,1.355371901,3.322222222,0.922864693,2.454545455,2.975206612,13,2.454545455,4.428571429,Folk
3,3,3.032258065,1.127991675,15,20.94225196,2,0.903225806,22,4.870967742,7.837837838,Folk
3,5,2.96,1.0784,13,13.1330265,1.76,0.4224,12,2.52,4.8,Folk
9,5,3.381818182,2.126942149,6,2.822911518,1.8,0.305454545,18,3.8,6.196721311,Folk
4,8,3.315068493,2.215800338,24,49.25250623,2.054794521,0.544942766,22,4.164383562,6.345238095,Folk
7,7,3.166666667,1.361111111,9.8,8.199262308,1.638888889,0.341820988,24,2.611111111,6.176470588,Folk
2,4,4.31884058,4.709934888,8,5.008897322,2.130434783,0.490233144,19,5.188405797,6.84,Folk
2,7,3.44,1.8864,7.351010101,3.840916113,2.42,2.0836,17,4.5,6.448979592,Folk
2,2,2.363636364,0.776859504,4.458333333,1.588654784,1.454545455,0.247933884,15,3.818181818,7.5,Folk
4,1,2.96969697,1.938475666,9,6.796548975,2.257575758,1.009412305,18,3.424242424,5.032258065,Folk
5,5,2,0.666666667,1,0,1,0,10,0,3.333333333,Folk
9,9,2.888888889,0.839506173,15.26666667,20.03223145,1.888888889,0.543209877,13,4.888888889,7.484848485,Folk
8,5,3.5625,2.87109375,7,3.670975685,1.9375,0.68359375,17,4.4375,6.333333333,Folk
5,2,3.545454545,1.975206612,4,1.230921494,1.818181818,0.376033058,17,3.454545455,6.175,Folk
9,2,2.909090909,1.173553719,10,8.281252243,1.545454545,0.429752066,17,1.454545455,4.368421053,Folk
2,2,3.5,1.45,5.8,2.504786681,1.75,0.2875,21,2.675,4.19047619,Folk
8,3,2.333333333,0.333333333,7.3,4.70378843,2.222222222,1.950617284,19,2.444444444,5.714285714,Folk
3,3,3,1.4,9.75,7.514773941,1.75,0.7875,15,1.25,3.777777778,Folk
1,5,3.172413793,1.039239001,7,4.38872489,1.724137931,0.475624257,19,3.206896552,5.774193548,Folk
9,11,3.933333333,3.151111111,7,4.213859975,1.911111111,0.63654321,25,4.2,6.802816901,Folk
2,3,3.513513514,2.357925493,9.6,7.252203566,2.22972973,0.744521549,22,3.337837838,5.263888889,Folk
10,9,3.318181818,2.30785124,8.7,5.753648027,1.636363636,0.367768595,27,3.954545455,6.675675676,Folk
4,7,3.438596491,2.070791013,15.8,21.06137664,2.070175439,0.661742074,18,3.701754386,5.584615385,Folk
